cnt,daddr,dport,hst,last,proto,saddr,sport,uri
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:21:04.655,6,10.2.0.1,2603,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:21:05.655,6,10.2.0.1,2602,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:21:05.655,6,10.2.0.1,2604,/HWJavaSocket/HWStatsUsageFlows_sql_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:21:05.655,6,10.2.0.1,2600,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:26:46.654,6,10.2.0.1,2809,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:26:47.654,6,10.2.0.1,2809,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:26:48.655,6,10.2.0.1,2809,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:26:49.655,6,10.2.0.1,2809,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:26:51.654,6,10.2.0.1,2809,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:26:56.655,6,10.2.0.1,2809,/HWJavaSocket/socket.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:27:01.655,6,10.2.0.1,2809,/HWJavaSocket/update.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:27:41.654,6,10.2.0.1,2809,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:48.654,6,10.2.0.1,2826,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:53.654,6,10.2.0.1,2826,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:54.654,6,10.2.0.1,2831,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:55.654,6,10.2.0.1,2830,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:55.654,6,10.2.0.1,2832,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:55.654,6,10.2.0.1,2826,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:55.654,6,10.2.0.1,2829,/HWJavaSocket/HWStatsUsageFlows_sql_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:56.654,6,10.2.0.1,2826,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:31:59.654,6,10.2.0.1,2826,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:32:01.654,6,10.2.0.1,2826,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:39:53.658,6,10.2.0.1,2886,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:39:54.658,6,10.2.0.1,2886,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:39:55.658,6,10.2.0.1,2886,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:39:56.658,6,10.2.0.1,2886,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:39:57.658,6,10.2.0.1,2886,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:39:58.658,6,10.2.0.1,2886,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:40:00.658,6,10.2.0.1,2887,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:40:03.659,6,10.2.0.1,2888,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:40:50.659,6,10.2.0.1,2891,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:40:51.658,6,10.2.0.1,2892,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:43.659,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:44.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:45.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:47.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:49.659,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:50.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:51.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:52.659,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:53.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:54.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:41:55.658,6,10.2.0.1,2895,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:02.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:06.659,6,10.2.0.1,2896,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:06.659,6,10.2.0.1,2898,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:06.659,6,10.2.0.1,2895,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:06.659,6,10.2.0.1,2897,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:11.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:12.658,6,10.2.0.1,2895,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:21.658,6,10.2.0.1,2895,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:45.659,6,10.2.0.1,2899,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:46.658,6,10.2.0.1,2899,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:46.658,6,10.2.0.1,2903,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:46.658,6,10.2.0.1,2902,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:46.658,6,10.2.0.1,2901,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:49.659,6,10.2.0.1,2899,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:49.659,6,10.2.0.1,2903,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:49.659,6,10.2.0.1,2902,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:49.659,6,10.2.0.1,2901,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:50.659,6,10.2.0.1,2899,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:50.659,6,10.2.0.1,2903,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:51.659,6,10.2.0.1,2899,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:51.659,6,10.2.0.1,2902,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:42:51.659,6,10.2.0.1,2901,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:04.659,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:05.658,6,10.2.0.1,2906,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:06.659,6,10.2.0.1,2906,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:07.659,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:09.658,6,10.2.0.1,2907,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:09.659,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:10.658,6,10.2.0.1,2906,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:11.659,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:12.66,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:13.659,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:14.658,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:16.658,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:22.658,6,10.2.0.1,2906,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:29.659,6,10.2.0.1,2906,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:30.659,6,10.2.0.1,2913,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:30.659,6,10.2.0.1,2912,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:30.659,6,10.2.0.1,2911,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:44:31.659,6,10.2.0.1,2906,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:48:20.658,6,10.2.0.1,2947,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:48:32.659,6,10.2.0.1,2953,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:48:32.659,6,10.2.0.1,2947,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:48:32.659,6,10.2.0.1,2952,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:48:32.659,6,10.2.0.1,2951,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:48:33.658,6,10.2.0.1,2952,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:48:33.658,6,10.2.0.1,2948,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:48:36.659,6,10.2.0.1,2952,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:49:24.658,6,10.2.0.1,2954,/HWJavaSocket/dashboard.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:49:25.658,6,10.2.0.1,2955,/HWJavaSocket/dashboard.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:49:26.659,6,10.2.0.1,2961,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:51:57.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:51:58.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:00.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:01.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:02.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:03.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:04.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:05.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:07.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:08.659,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:09.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:10.658,6,10.2.0.1,2966,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:11.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:12.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:13.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:15.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:16.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:17.658,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:18.659,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:19.659,6,10.2.0.1,2966,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:30.658,6,10.2.0.1,2970,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:31.658,6,10.2.0.1,2967,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:31.658,6,10.2.0.1,2971,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:52:31.658,6,10.2.0.1,2966,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:53:16.659,6,10.2.0.1,2973,/HWJavaSocket/dashboard.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:53:16.66,6,10.2.0.1,2972,/HWJavaSocket/dashboard.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:53:22.659,6,10.2.0.1,2974,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:28.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:30.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:31.659,6,10.2.0.1,2978,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:31.659,6,10.2.0.1,2977,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:32.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:34.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:35.66,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:37.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:41.66,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:42.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:43.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:44.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:46.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:48.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:49.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:59.66,6,10.2.0.1,2982,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:59.66,6,10.2.0.1,2984,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:59.66,6,10.2.0.1,2983,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:59.661,6,10.2.0.1,2981,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:00.659,6,10.2.0.1,2977,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:00.659,6,10.2.0.1,2979,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:15.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:16.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:17.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:18.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:19.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:21.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:22.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:23.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:24.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:25.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:26.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:28.658,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:35.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:45.658,6,10.2.0.1,2992,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:46.659,6,10.2.0.1,2995,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:46.659,6,10.2.0.1,2994,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:46.659,6,10.2.0.1,2977,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:56:46.66,6,10.2.0.1,2992,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:01:30.658,6,10.2.0.1,3010,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:01:41.658,6,10.2.0.1,3013,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:01:41.658,6,10.2.0.1,3014,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:01:41.658,6,10.2.0.1,3010,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:01:41.658,6,10.2.0.1,3012,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:16:18.659,6,10.2.0.1,3047,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:16:24.658,6,10.2.0.1,3047,/HWJavaSocket/js/styles.css
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:16:25.659,6,10.2.0.1,3049,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:16:25.659,6,10.2.0.1,3051,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:16:25.66,6,10.2.0.1,3050,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:16:25.66,6,10.2.0.1,3047,/HWJavaSocket/images/homework_logo.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:16:26.659,6,10.2.0.1,3047,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:17:24.658,6,10.2.0.1,3059,/HWJavaSocket/update.htm
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 19:34:39.631,6,10.2.0.1,1631,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 19:50:13.631,6,10.2.0.1,1722,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 21:55:33.659,6,10.2.0.1,2977,/HWJavaSocket/device.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:17:42.658,6,10.2.0.1,3059,/favicon.ico
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:18:14.659,6,10.2.0.1,3065,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:18:16.658,6,10.2.0.1,3065,/HWJavaSocket/HWStatsUsageFlows_sql_.csv
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:19:57.658,6,10.2.0.1,3069,/HWJavaSocket/devicegraph.htm?ip=10.2.0.1
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:20:00.659,6,10.2.0.1,3071,/HWJavaSocket/images/uon_logo_black_transparent_bg_small.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:20:00.659,6,10.2.0.1,3073,/HWJavaSocket/images/device.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:20:00.659,6,10.2.0.1,3072,/HWJavaSocket/images/users.png
NULL,10.2.0.2,8080,10.2.0.2:8080,2012-05-14 22:20:01.658,6,10.2.0.1,3069,/HWJavaSocket/js/styles.css
